4.1,-73.981836,40.778599,-73.979686,40.773674,1,248
7.5,-73.964993,40.806829,-73.977009,40.787587,1,249
5.5,-73.973356,40.792581,-73.981271,40.781098,1,250
6.5,-73.988148,40.754437,-73.987662,40.741389,1,251
10.0,-73.992528,40.730432,-74.007272,40.732927,1,252
5.3,-73.972979,40.759786,-73.979966,40.751244,1,253
7.5,-73.98615,40.757557,-73.971947,40.74923,1,254
19.5,-73.975648,40.755447,-74.00726,40.705382,5,255
6.1,-73.983054,40.762356,-73.988655,40.777742,1,256
8.9,-73.980943,40.759993,-73.976393,40.78056,1,257
7.0,-73.960285,40.762012,-73.973625,40.754497,2,258
10.9,-73.962313,40.805327,-73.988454,40.778821,3,259
5.3,-73.984008,40.733658,-73.984057,40.721429,2,260
6.5,-73.979807,40.751607,-73.969407,40.756907,1,261
10.9,-73.975357,40.749602,-73.994649,40.759375,1,262
8.1,-73.974818,40.789972,-73.970443,40.76774,4,263
5.7,-73.964691,40.806685,-73.969536,40.798019,2,264
13.7,-73.961264,40.769074,-73.99166,40.749594,1,265
5.5,-73.961107,40.77186,-73.958827,40.765438,1,266
32.04,-73.88546752929688,40.773109436035156,-73.98941040039062,40.746498107910156,6,267
10.1,-73.985203,40.76026,-73.96254,40.75877,2,268
12.0,-73.963849,40.767464,-73.987646,40.745801,1,269
8.5,-73.984145,40.754492,-73.960457,40.762202,2,270
16.1,-73.984065,40.725548,-73.999098,40.675723,1,271
5.7,-73.982085,40.771662,-73.972713,40.764038,5,272
6.0,-74.007377,40.734196,-74.008029,40.745671,1,273
7.5,-73.97085571289062,40.75843811035156,-73.98179626464844,40.759830474853516,1,274
18.5,-73.966839,40.761223,-74.015991,40.70504,1,275
9.7,-73.897178,40.754382,-73.939264,40.765164,1,276
7.0,-73.98001861572266,40.7269172668457,-73.99629974365234,40.73244094848633,1,277
8.1,-73.870136,40.77348,-73.866952,40.768605,1,278
9.7,-73.978292,40.737263,-73.954128,40.778973,5,279
6.0,-74.00181,40.72472,-73.99565,40.73875,1,280
7.3,-74.0021,40.7345,-74.005,40.7498,1,281
18.5,-73.993058,40.71981,-73.983695,40.660333,1,282
8.5,-73.9896469116211,40.75226974487305,-73.9832534790039,40.746280670166016,1,283
8.0,-73.988273,40.769392,-73.971773,40.79557,1,284
17.0,-73.988918,40.748322,-73.949437,40.785002,5,285
8.5,-73.99117,40.730075,-73.982465,40.769357,1,286
5.3,-73.995498,40.743152,-73.994469,40.757598,1,287
6.1,-73.98448,40.769585,-73.992372,40.759177,1,288
4.0,-73.99591,40.759528,-73.990642,40.766288,1,289
12.0,-73.98393249511719,40.765411376953125,-73.97957611083984,40.74379348754883,1,290
15.0,-73.981195,40.765212,-73.974317,40.732132,2,291
6.1,-74.000688,40.729869,-73.999661,40.719098,2,292
4.5,-73.984352,40.760382,-73.989315,40.752722,1,293
30.5,-73.98924255371094,40.72290802001953,-73.96614837646484,40.64046096801758,1,294
17.7,-73.851681,40.72256,-73.888562,40.752756,1,295
6.1,-73.996812,40.742822,-74.006326,40.741377,1,296
3.5,-73.972683,40.754867,-73.972407,40.74912,1,297
4.1,-73.989668,40.756958,-73.987693,40.751266,1,298
4.9,-73.950954,40.78296,-73.961191,40.77598,2,299
9.1,-73.957296,40.774376,-73.971468,40.794557,1,300
11.5,-73.980765,40.730072,-73.999763,40.75377,1,301
15.5,-73.995072,40.739728,-74.00831,40.72335,1,302
8.0,-73.971063,40.752275,-73.984061,40.758958,1,303
6.9,-73.976912,40.753133,-73.95822,40.760502,1,304
8.5,-73.978425,40.767197,-73.999347,40.74921,1,305
7.7,-73.949337,40.777083,-73.938951,40.805165,1,306
8.9,-73.982327,40.765607,-73.950235,40.773807,1,307
13.7,-73.990736,40.761078,-73.920803,40.743254,2,308
8.7,-73.961178,40.760659,-73.969404,40.751165,1,309
10.5,-73.988533,40.73392,-73.968175,40.765077,1,310
16.9,-73.973826,40.747988,-73.958852,40.716731,1,311
5.3,-73.99005,40.756692,-73.98567,40.752117,6,312
11.3,-74.00614,40.734376,-73.996426,40.696231,1,313
2.5,-73.959395,40.81438,-73.960735,40.814117,1,314
6.9,-74.005393,40.751102,-73.993507,40.734217,5,315
6.1,-73.984958,40.759228,-73.972165,40.755707,1,316
4.5,-73.991393,40.770249,-73.980711,40.765803,1,317
9.0,-73.98609,40.744135,-73.99517,40.748782,1,318
6.5,-73.984549,40.745407,-73.976192,40.764956,1,319
4.9,-73.695303,40.793337,-73.6953,40.793338,4,320
13.7,-73.959023,40.709368,-73.976755,40.739162,2,321
57.33,-73.98802,40.737802,-73.789707,40.646982,1,322
4.9,-73.790918,40.723774,-73.790918,40.723774,1,323
6.9,-73.990572,40.750876,-73.980641,40.753337,1,324
9.3,-73.96689,40.761282,-73.969817,40.784802,1,325
11.3,-73.993982,40.758989,-73.958861,40.775012,1,326
14.5,-73.986753,40.756327,-73.917531,40.739746,2,327
10.5,-73.973477,40.74808,-73.994909,40.727486,1,328
8.1,-73.997899,40.722591,-73.979989,40.750592,3,329
25.5,-73.870905,40.773688,-73.959168,40.76352,2,330
7.3,-73.98474,40.768338,-73.97949,40.756347,1,331
7.0,-73.997788,40.756565,-74.008463,40.74577,1,332
48.33,-73.985275,40.75874,-73.86487,40.770472,1,333
9.0,-73.985625,40.761122,-74.004637,40.707275,1,334
12.0,-73.994038,40.760208,-73.983506,40.738522,2,335
5.7,-73.98987,40.739068,-73.976705,40.747622,2,336
15.5,-73.991929,40.735117,-73.942791,40.794304,2,337
43.0,-73.776674,40.645613,-73.711521,40.72691,1,338
7.5,-73.989272,40.721358,-73.995515,40.759552,1,339
14.0,-73.98223,40.77435,-73.969472,40.759392,1,340
4.9,-73.977109,40.751025,-73.975835,40.757655,1,341
4.1,-73.985068,40.768722,-73.991825,40.770707,1,342
14.0,-73.96981048583984,40.74917984008789,-73.94294738769531,40.794071197509766,1,343
6.5,-73.984949,40.758607,-73.98127,40.744684,2,344
13.0,-74.006135,40.734985,-73.981829,40.76612,2,345
4.1,-73.982163,40.731792,-73.975138,40.735168,1,346
16.9,-73.972311,40.753067,-73.957389,40.817824,1,347
22.5,-73.862671,40.76886,-73.98317,40.696372,1,348
9.3,-74.002037,40.71935,-73.991348,40.750102,1,349
7.3,-74.00891,40.725962,-73.99222,40.725082,1,350
8.5,-73.971095,40.761192,-73.98732,40.758832,1,351
9.7,-73.967187,40.793467,-73.954818,40.765513,1,352
16.5,-73.95415,40.784593,-73.989303,40.741768,3,353
8.1,-73.985096,40.747127,-73.994634,40.719541,1,354
7.5,-73.97427,40.763262,-73.990282,40.774847,1,355
6.5,-73.989008,40.737389,-74.003583,40.729063,1,356
16.5,-73.981115,40.747432,-73.978208,40.78862,1,357
2.9,-73.976423,40.746408,-73.978192,40.743463,1,358
44.0,-73.870804,40.773625,-74.00607,40.68153,2,359
5.7,-73.98415,40.725134,-73.99622,40.737289,2,360
5.0,-73.990414,40.750424,-73.987747,40.739804,1,361
14.1,-73.9861,40.7623,-73.9189,40.743,2,362
7.0,-73.975928,40.764215,-73.964143,40.76483,1,363
6.5,-73.971638,40.746677,-73.967422,40.760127,6,364
10.5,-73.982218,40.765735,-73.960962,40.77584,1,365
4.5,-73.961035,40.765025,-73.960532,40.769827,1,366
17.0,-74.001777,40.740865,-73.957975,40.770277,1,367
5.3,-73.971975,40.754405,-73.964127,40.764868,1,368
4.5,-73.993007,40.736955,-74.003776,40.732166,1,369
9.7,-73.993518,40.762443,-73.991544,40.760016,1,370
6.5,-73.99276733398438,40.73059844970703,-74.00450134277344,40.71625900268555,1,371
10.5,-73.955692,40.782137,-73.985755,40.7771,1,372
5.7,-73.988945,40.741307,-73.992705,40.752168,1,373
11.0,-73.98233032226562,40.739994049072266,-73.98955535888672,40.756649017333984,1,374
7.3,-73.991387,40.739037,-73.982936,40.758706,4,375
5.0,-73.993195,40.751775,-74.001815,40.755727,5,376
5.5,-74.010272,40.715258,-73.997851,40.713512,1,377
29.33,-73.956062,40.776047,-73.872855,40.774297,1,378
6.1,-73.983487,40.743757,-73.993287,40.728207,1,379
10.1,-73.9704,40.7965,-73.967,40.7708,1,380
8.0,-73.980302,40.73238,-73.982915,40.738727,1,381
15.7,-73.978569,40.75185,-74.004371,40.710045,1,382
6.5,-73.97698211669922,40.758888244628906,-73.98978424072266,40.752742767333984,2,383
29.47,-73.87083,40.77363,-73.942973,40.844569,1,384
8.9,-73.985481,40.753004,-73.983902,40.773652,1,385
6.0,-73.981625,40.764205,-73.979828,40.772782,1,386
10.1,-73.981887,40.768978,-73.960492,40.809868,5,387
8.1,-73.975907,40.748967,-74.002635,40.760562,1,388
5.7,-73.975963,40.763709,-73.975339,40.76427,1,389
6.5,-73.957127,40.764547,-73.951467,40.777813,2,390
11.0,-73.99315643310547,40.6927604675293,-73.99718475341797,40.72197341918945,1,391
7.4,-73.973868,40.757717,-73.981392,40.773311,1,392
5.3,-73.9819,40.779,-73.9924,40.7625,1,393
9.7,-73.983902,40.739016,-73.971786,40.762308,1,394
16.0,-73.976064,40.74488,-74.014473,40.709845,1,395
19.5,-74.008022,40.723322,-73.972794,40.764145,2,396
27.7,-73.790262,40.647138,-73.87342,40.77427,5,397
15.5,-73.961988,40.755713,-73.983418,40.78415,1,398
12.5,-73.976737,40.751222,-74.004252,40.742432,2,399
15.7,-73.990432,40.6868,-74.017264,40.705208,1,400
5.7,-73.99065,40.755912,-73.975663,40.744731,1,401
12.1,-73.994157,40.761509,-73.943301,40.802026,1,402
14.5,-73.95157623291016,40.771968841552734,-73.9905776977539,40.73482131958008,1,403
6.5,-73.979423,40.740346,-73.967983,40.751318,3,404
6.0,-73.97073364257812,40.783294677734375,-73.96316528320312,40.77418518066406,1,405
16.5,-73.873,40.77426,-73.892332,40.723442,1,406
9.0,-73.97135925292969,40.79550552368164,-73.98721313476562,40.77621841430664,1,407
5.3,-73.98089,40.744817,-73.987098,40.729898,1,408
9.7,-73.990864,40.766058,-73.957763,40.761585,2,409
4.1,-74.00433,40.747742,-73.997108,40.747252,1,410
7.3,-73.981685,40.743687,-74.000119,40.730563,1,411
14.5,-74.000559,40.728524,-73.979592,40.682635,1,412
6.9,-73.956512,40.767082,-73.972332,40.765082,1,413
57.54,-73.9719467163086,40.75393295288086,-73.98573303222656,40.75035095214844,2,414
8.5,-73.974825,40.744512,-73.977955,40.71571,1,415
5.3,-73.974158,40.762948,-73.985048,40.758213,1,416
6.5,-73.959097,40.780692,-73.96882,40.794425,2,417
52.0,-73.788094,40.647358,-73.97523,40.759277,1,418
5.3,-73.991152,40.745332,-74.006013,40.750085,2,419
10.9,-73.982835,40.757769,-74.002613,40.747059,1,420
9.5,-73.976298,40.733501,-73.971657,40.758816,1,421
6.0,-73.982844,40.738846,-73.994421,40.743569,1,422
10.5,-73.76898956298828,40.744667053222656,-73.76898956298828,40.744667053222656,1,423
19.3,-73.988764,40.777788,-73.98803,40.719794,2,424
8.5,-73.967283,40.793465,-73.98005,40.770959,2,425
12.5,-73.947727,40.784267,-73.983993,40.733563,1,426
12.1,-73.941525,40.798698,-73.98975,40.762308,1,427
4.1,-73.971899,40.746398,-73.965115,40.75515,1,428
27.7,-73.862908,40.769085,-73.985707,40.756397,1,429
11.0,-73.999111,40.728141,-73.987814,40.722592,1,430
12.5,-73.989317,40.736457,-73.984797,40.754177,4,431
7.3,-74.002617,40.734262,-73.984615,40.720296,1,432
7.3,-73.988833,40.692216,-73.994771,40.716065,1,433
4.9,-74.005158,40.746338,-74.006291,40.739377,1,434
6.1,-73.953735,40.781927,-73.967247,40.763465,2,435
8.0,-73.99491882324219,40.7599983215332,-73.9737548828125,40.7645149230957,1,436
9.7,-73.973528,40.763577,-74.005123,40.74133,1,437
14.5,-73.996312,40.723895,-73.969772,40.687762,1,438
5.7,-73.970107,40.763311,-73.976428,40.752194,1,439
11.0,-74.005072,40.735665,-74.01515,40.711078,1,440
4.0,-73.963732,40.76536,-73.958797,40.772355,1,441
7.3,-73.971189,40.76105,-73.957292,40.77509,1,442
4.5,-73.978362,40.778038,-73.985308,40.773417,2,443
10.5,-73.977824,40.75334,-73.952724,40.774133,1,444
10.0,-73.995663,40.76439,-73.967505,40.753667,1,445
30.8,-73.88533,40.773117,-73.97573,40.751312,1,446
6.0,-73.956461,40.818414,-73.951948,40.809202,1,447
12.5,-74.008132,40.739042,-74.00764,40.705317,2,448
12.5,-73.98797607421875,40.7440071105957,-73.95728302001953,40.77170181274414,1,449
6.9,-73.982702,40.742432,-73.964483,40.756118,1,450
16.5,-73.998103,40.740458,-73.956616,40.746593,1,451
